Kara Gözünün Hasretinden,Renklensin,Lan,İmdadım,Cehennemin Dibi,Gülü Sevdim Dikeni Battı,Söyleme,Yoksun,Bir İmkansız Var,Daha Nasıl Sevebilirim,Bir Gün Ol Yerimde,Yansıma,Yüreğim Ağlar,Kapalı Kapılar,Bir Şehri Sevmek,İntihar Saatler,Acı Veriyor,Kafandan Bunu Çıkar,Sen Bir Aysın,Uzağım,Yakışıklı,Helal,Yangın,AĞLATIR,İmkansız Bir Aşk Denir,Kehribar,Sensin O,Ayrı Gitme,Ayyaş,Ateşe Düştüm,Gülüşüne Yanıyorum,Olmuşum Leyla,Saygı Duruşu,Anıları Yak,Numaracı,Başıma Belasın,Aşktan Giderken,Görmem Böylesini,Gitme,Bitter,Unutamıyorum,Sor,Manolya,Seviyo muyuz?,Tanrım Reva Mı,Nefes,Yaz Gülü,Harcandıkça,Geri Dönemedim,Sahi
Sarı Saçlarından Sen Suçlusun,Lan,Kapalı Kapılar,Gitme Sana Muhtacım (Selami Şahin Şarkıları 2),Akşam Olur Gizli Gizli Ağlarım,Vay Canım Vay,Söyleyemedim,Seni Seviyorum (Live),İntihar Saatler,Acı Veriyor,Unutulan,Sevda Kurbanı,Su Olsam Sensiz Akamam,Aşk Bizden Geçti,Lakin,Ne Faydası Var (Selami Şahin Şarkıları 2),Uçurtma,Senin Kadar Hiç Kimseyi Sevmedim,Çöpçatan,Ayrılık Hırkası,Bozuyorum Yeminimi,Çıkmaz Sokak,Şahit,Seni Tanımasam,Sakladığın Bir Şeyler Var,Vakitsiz Geldin,Kaybettim Yirmilerimde,En Güzel Yenilgim - Akustik,Sessizce,İlkbaharım Kışa Döndü,Ateşe Düştüm,Sabıkalı Gülüşler,Beyoğlu,Yanmışım Sönmüşüm Ben,Eyvah Neye Yarar,Bu Sana Son Bakışım,Mahşer,Mesafeler,Aç Bu Şarkıyı,Ne Ay Geceden,Bahar Bahçem,KİBRİT,İçimdeki Duman,İki Nefes,Sen Aldırma - İbrahim Erkal Hürmet 3,Dinleyin Geceler - Evet Ne Söylüyoduk,Sözüm Olsun,Ummadığım Anda,Adımız Ayyaş,Can Dostum,BEDDUAM YOK,Dert Makamı,Gitme,Ölürüm Hasretinle,Tövbe,Yarem,Dön Desem,Celladına Aşık,Biz Çocukken,Al Sevgilim,Başıma Belasın,Ayrılığın Kitabı,kalksın uyuyanlar,Sevecek Sandım,Veda Busesi,Bir Tek Düşüncem,Koparılan Çiçekler,Düşer Aklıma,Manolya,Kalbim Seninle,Seni Kırmışlar,Cumartesi,İkimize Birden,Yalanı Bırak,Nabız,Gülümse Kaderine,Ateşten Gömlek,Masal Gibi,Kahpe Bu Dünya,Telli Turnam,Ölümle Yaşam Arasında,İçime Ata Ata,Senden Insaf Diler Yarın,Sor,Yazın Yağar Kar Başıma,Yazımı Kışa Çevirdin (Leylam),Hain Geceler,O'na Söyle,Âşık,Diz Dize,Aşk Sana Benzer,Yan Benimle,Sonbahar,Asi ve Mavi,Hastayım Sana,Sözüm Yok Artık,Merdo,Sazım,Kız Senin,Al Ömrümü
Deniz Üstü Köpürür,Çaresizim,Sende Başını Alıp Gitme Ne Olur? - Canlı Kayıt,Ay Işığım - Canlı Kayıt,Hep Böyle Olur,Eski Bahar Şarkısı - Sen Oku,Görmüyorsun,Düşüş,Öyle Bir Dokundu ki Eli,Merkür Retrosu,Beni Vur - Akustik,Bak Bana,Birden Geldin Aklıma,Ay Tenli Kadın,Sar Bu Şehri - Akustik,Yıldızlara Bak,Anlat Ona,Uyursam Geçer Mi?,Halledebilirdik,Belki De,Kalbinde Birileri Var,Gitme,Seni Dert Etmeler,Benimle Kayboldun,Uykusuz ve Dengesiz,Yara,Hiç İyi Değilim,Dünyanın En Güzel Kızı,Gökyüzünü Tutamam,Bu Saatten Sonra,Çözemezsin,Her Gece,Anıları Sakla,Böyle Gitme,ben ne anladım bu işten.,Teşekkür,Hatamı Dansa Kaldırdım,Madem,Kendime Yalan Söyledim,Belki Üstümüzden Bir Kuş Geçer,Sen Ağlama,Böyle Kahpedir Dünya,Ben Öldüm,Beş,Yalan,Acının İlacı,Bırakma Kendini,Benden Bana,Yorgunum Ve Ağrılar,Ölsem Yeridir,Gökyüzü,"Zamanın Dışında, Boşluğun İçinde",Ressamın Şarkısı,Yanlış Biriyle Doğru Hikaye - Akustik,Utanıyorum Halimden,Kaybediyorum Yeniden,Bir Kere Gelir,Artık Bi' Manyağın Var,Benim Ol Dedin,Zaman Yok,Kediler Ve Şarkılar,Gezegen,Kal Ki Adeta,Kuzum,Farklı Limanlarda,Depresyon Güzelim,Kaş II,Delik Deşik,Ölümle Yaşam Arasında,Güzel Kız,Baktığın Her Yerdeyim,Hazan,Çok mutsuzum ama iyiyim,İlacı Olmayan Ağrı,Senin Hakkında,En Güzel Yaşımdı,istanbulla değil sorunum,Ve Benimsin,"Bir Yol Bulunur, Bir Son Bulunduysa (Akustik)",Sevgilim Biz Ayrıldık,Ölmezdim,Onlar Bile Üzülürler,Umut,Gitme,Uzak Yol,Merhabalar,Derinden / bazen hayat çok kötü gidiyor ve ben onu nasıl anlatacağımı bilemiyorum,Son Arzum,Tek Başına,İlk ve Son Aşkım Sen Olacaksın,Sevdim Bir Genc Kadini,Arkadaşımın Aşkısın,Seni Tanır Gibiyim,Her Şey Bitmedi Bitemez,Seni Her Gördüğümde,Bir Ömür Yetmez,Unutama Beni,Anlamazdın,Büklüm Büklüm,"Her Akşam Votka, Rakı Ve Şarap / Sarhoş"
Raf - Akustik Versiyon,Meyhaneler Sen... - Akustik,Yitirmeden,Demir Attık Bu Limandan - Akustik,Vay,Öncesi Sessizlik,Eksik Bir Şey,Ne Zamandır - Akustik Live,Saçlar - Akustik Versiyon,Sönmüş Yıldızlar - Akustik,Unut Beni - Akustik,Açık Adres - Akustik,Zifir Sessizlikte Bulursun,Derde İhanet Edemem,Tükeneceğiz,Ölüm de Var (feat. Safiye) - Akustik,Cevap - Akustik,Sürekli Dert (feat. Deniz Özdoğru) - Acoustic,Yara,Cesaretsizce Olmuyor - Acoustic,Bir Beyaz Orkide - Canlı,Mevsimler Gibi,Gönlüm Durur Orda,Gözünde Yaşıyorum (ft. Deniz Tekin) - Akustik,Her Şey Seninle Güzel,Sen Benim Şarkılarımsın,Müzik Kutusu,Hep De Yorgun,Sonbahar,Sana Benzeyen (ft. Efe Demiral) - Akustik,Dargın - Akustik,Olamam - Akustik,Beklenen Gemi,Kızılgerdan - Akustik,"deniyorum, ama",HİÇ - Akustik,Hüzün - Akustik,Gönül,Leylek,Kimse Bilmez,Mavi (Akustik),Yalan - Akustik,Kendim Olmalıyım (ft. Nova Norda) - Akustik,Dönmek - Yeni Türkü Zamansız,Bir Bilsen - Akustik,Dön Bak Dünyaya,Uslanmıyor Bu - Akustik,Emanet - Akustik,Sıfır Tolerans - Akustik,Ben Hep Seni Sevdim - Akustik,Çok Yazık - Akustik,Yaz Gülü - Akustik,Yaz Beni (feat. Grogi) - Acoustic,Dünyadan Uzak - Akustik,Çatı Katı - Akustik,Giden Herkesin Yerine - Akustik,Küskün,Balık Olsam Tutar Mıydın?,Sar Bu Şehri - Live,Bir Delinin Kaç Cehennemi Olmalı? - Akustik,Yani,Ah Bu Ben,Geç Kaldım - Akustik,Köprüaltı,Yaralarını Ben Sarayım,Yağmurun Elleri - Yeni Türkü Zamansız,Güllerin İçinden,Git,Neyleyim,Seni Gördüm Rüyamda - Akustik,Rüzgar,Çok Eski Şarkı,Gönül,Eksik Bir Şey,Benim Hala Umudum Var
Sana Doğru,Şimdi Hayallerdesin,ben yokken sen hep yalnızsın,Yağmur,Güzel Kadın - Akustik Versiyon,Yağmur - Original Mix,Son Kez,Acın Bile Tatlı,Küçük Bir Yol,Sönmüş Sigara,Aşk Kırıntıları,Sil Baştan,Alev Alev,Antidepresan,FARKINDA DEĞİLDİN,Ölürüm Hasretinle,Hiç Sevmedim,Ateşe Düştüm,Bu Gece,Sen Ağlama,Bi' Tek Ben Anlarım,Son Durak,Sen De Yalnız Kal,Gelmesen de Beklerim,M.,Olsun,Yalancı Bahar - Nostalgia Sessions,seni o gökyüzüne ben koydum,ben bilmem,Porselen Kalbim,Çok Yazık,Belki Üstümüzden Bir Kuş Geçer,Gemiler,Son Defa,Güzel Kız,Unutmadım,Yerine Sevemem,Sonuna Kadar,İncir,Yanlışız Senle,Unutamadım Adını,Kalbine Sürgün,Son Öpücük,Beni Bırakma,Hayat Gibi,Yanımda Kal,Üzüleceksin,İnci Tanem,Geri Dön,Eksik,Zor Aşk,Söyle,Kül,İşte Gidiyorum (Hoşçakal),Tiryakinim,Söz Verdiğin Gibi Değil,Yandım,Kül,İki Yabancı,Ay Tenli Kadın,Ah Bu Ben,Yakar Kor Gibi,Değmesin Ellerimiz,Bilir O Beni,Tükeneceğiz,Unutamadım,Kış Bahçeleri,İsyan,Sıfır Tolerans - Akustik,Sen Kaybı,Kumralım,Unutamam,Özledim,Oflaya Oflaya - Ceceli Versiyon,Seni Severdim,Sadem,Badem Ağaçları,Es,Ağladın Ya,Bana Sen Lazımsın,Soğuk Odalar,Kalp Kalbe Karşı,Sarı Laleler,Hoşçakal,Üstüme Basıp Geçme,Aylardan Kasım,Güz Meleği,Hak Mı Reva Mı - Akustik,Canım Acıyor,Mahşer,Yorgun Biri,Kara Gözlüm,Rüzgarım Seninle Esse,Yabancı,Aklımda Hep Sen,İstanbul İstanbul Olalı,Gelmen Yetmez,Bile Bile,Yüreğim (Akustik Versiyon),Dön Desem
Lan,Kehribar,Ateşe Düştüm,Sevdam,Dayanamıyorum,Yana Yana,Cano,Manolya,Çok Yazık,Sana Yıldızları Ödediğimden,Derinlerde,Ali Cabbar,Tanrım Reva Mı,Yansın,Müphem,Mahşer,Giderim Senden,Al Sevgilim,Seni Kırmışlar,Bozulmuş Kalbim,Ölümle Yaşam Arasında,Yangın,Benden Uzak Dur,Bu Sana Son Bakışım,Bal,Medcezir,Dön Diyemem,İlletim,Bambaşka Yollara,Gönül,Bana Onlar Gibi Davranma,Boşver,Can Dostum,Feryat,Sanma Yaşarım,Yarem,Ayın Bile Ayrılıktı Sonu,Sanki Rüya,Dön Desem,Tutun Sen Bana,Ne Ay Geceden,Bal,Unutmam Seni,Vazgeç Gönlüm,Aşk Misali,Bilmezsin,Kalbim Kırgın,Boşuna Nefes Tüketme,Ağıt,Kaybım Var
Fark Ettim,Ateşe Düştüm,Kor,Sanrılar,Celladına Aşık,Sen Benim Oldun Ya,Avare,Marmara,Yaralar Almışsın,Antidepresan,Buz Tutmuş,Hep Mi Ben,Umrumda Değil,Sahi,Hevesi Geçer,Seni Rastgele Sevmedim,Ben,Gecelere Sor,"Gök, Yüzünde",Seni Kırmışlar,Kaybım Var,Bi' Tek Ben Anlarım,Düşer Aklıma,Cano,Mahşer,Müphem,Aşk Sadece Anlayana,İlletim,Al Sevgilim,Al Aramızdan,Sevecek Sandım,Tanrım Reva Mı,Manolya,Canın Sağ Olsun,Herkes Gibisin,Can Dostum,Yağmur,Öyle Çok Sevdim Ki,Unutmak Öyle Kolay Mı Sandın,Yeniden Doğar Mı Güneş,Sarılsak Mı Artık,Çağır,Ölümle Yaşam Arasında,Ağlaya Ağlaya,Gülüm,Defoluyorum Kalbinden,Sen Dönene Kadar,Diğer Yarım,Ne Fark Eder?,Yana Yana,Değilim Bi Aşık,seni o gökyüzüne ben koydum,Bu İş Bitmiş,Geri Dönemedim,İçime Ata Ata,Gözlerimi Kapattım,Aşk Bana Yaramıyor,Duy İstanbul,Karalaya Karalaya,Kış Bahçeleri,Aşk Nerede,Masal Gibi,Yolcu,Yalan
Son Bir Rica,Senden Insaf Diler Yarın,Sarhoşken Bile Aramam,Nasip Değilmiş,Canın Sağ Olsun,Kırıldım,Git Yoluna,Sana Yandım,Ölürüm,Büyük İnsan,Vicdanın Affetsin,Hak Etmedin (Sanma Geri Dönerim),Melekler,Hastayım Sana,Yaprak Gibi - Bunca Yıl,Nasip,Söyleyin,Canın Sağolsun,Arada Bir,Gelmiş Bahar,Elfida,"deniyorum, ama",Diken Mi Gül Mü?,Merhaba,Bir Gülüşü Vardı,Hangi Yüzüne Konuşacağım,"Kızıl, Mavi",İhtimal,Sensiz Olamam,Buz,Bozulmuş Kalbim,Yak Gel,Ağlaya Ağlaya,Yarınlar,Masal Gibi,Herkes Gibisin,Yaralı,Yıllarım Gitti - Kendimle Yüzleştim,Neler Oluyor Bana Aman Aman,Sustum,Unutmak Öyle Kolay Mı Sandın,Aşk Şarkısı - Live,VUR,Yandım Gönlüm,İki Gözüm,Sevdan İle,Dikkat İnat,Kaybım Var,Olmazlara İnat,Neden - Peki O Zaman,Aşkın Olayım - Onurr,Yanlış,İki Gözüm - Gel,İstanbul İstanbul Olalı,Yediverenim,Ruhumda Sızı,Deme,Sabahçı Kahvesi,Seni Severdim,Bir Daha Yak,Korkularım,Duruyor Mu Yerinde ?,Gözün Dalar Uzaklara,Seni Kırmışlar,Sana Çıkıyor Yollar - Kaderimin Oyunu Orijinal Dizi Müziği,Aman Aman,Hayat,Ama Evlisin,Ağlamak Yok Yüreğim,Kara Gözlüm,Sanki,Âşık,Kalakaldım,Zor Bela,İşim Olmaz,Seni Yazdım,Ölümsüz Aşklar,Severek Öleceğim,Bana Bunu Yapma,Deme,Ama Geçecek,Saklı Düşler,Deli Gibi Yüreğime Zorsun,Bilsem Ki,Ölümsüz Aşklar,Gönül Yarası,Saygılarımla,Gözlerimde Gece Oldu,Sen de Ağla,Âşık,Veda Makamı,Aşk Bahçemsin,Deli Gibi Yüreğime Zorsun (feat. Bilal Hancı),Ben Olmayınca,Ben Ne Yangınlar Gördüm,Gözüme Baka Baka,Ruh İkizi,Ben Bilmem,Aşk Lütfen Gel,Keskin
Galata,Yabancı,Seni Kimler Aldı,Aşk Çiçeği,Aşk Dediğin,Yankı,Duyanlara Duymayanlara,İnci Tanem,Herkes Aynı Hayatta,Ne Farkeder,Hoş Geldin,Armağan,Tutuklu,Kalbimin Tek Sahibine,Ben Ne Yangınlar Gördüm,Aşk Lütfen Gel,Aşk Nerden Nereye,Sonbahar,Seni Severdim,Dokunma,Gökyüzünde,Cezayir Menekşesi,Muhbir,Beş,Nilüfer,Sadem,İçim Paramparça,Bu Aşk Fazla Sana,Yanarım,Ben Ne Yangınlar Gordüm,Adaletsiz Seçim,Yalan,Hediye,Hoşçakal,Gitti Gideli,Özledim,Yine Yazı Bekleriz,Ağlamak Yok Yüreğim,Bana Bırak,Delikanlım,Gül Güzeli,Anason,Aldanırım,Ağla Ağla,Git...,Hercai,Ölünce Sevemezsem Seni,Asla,Prens & Prenses,Ömrümün Gerİ Kalani,Hayır,Vicdanın Affetsin,Dön Desem,Dur,Hayat Arkadaşım,Yakamoz,Sarı Odalar,Şafak Türküsü,Her Şeyi Yak,Aşk Sana Benzer,Koparılan Çiçekler,Yan Benimle,İsyan,Geçer,Git,Ağlama Yar,Masum Değiliz,Aşkla Aynı Değil,2023,Severek Ayrılanlar,Sen Sevda Mısın,Belalım,Gün Ağardı,İçimdeki Duman,40. Yıl,Bulutlara Esir Olduk,Sen Unutma Beni,Oluruna Bırak,Vazgeçtim,Vur Yüreğim,Yeter,Cesaretin Var mı Aşka,Rüya,Bir Telefon,Gidiyorum,Gel Be Gökyüzüm,Parçalandım,İlla,Geceler,Kar Beyaz,Seni Seviyorum,Aylardan Kasım,Yıllar Sonra,Tiryakinim,Hesap Ver,Yaban Gulu,Hoş Geldin,Derdin Derdin,Yani,Demir Attım
Sevmemeliyiz,Ah Aman Aman,Sigara,Gamzedeyim Deva Bulmam,Anlatmak İsterdim,Nefes Alamam,Suç Senin Değil,bizden olmadı.,Ömrü Uzatıyor Gözlerin,Güneşin İzinde,kaybol benle,Ödüm Kopuyor,Yarım Veda,kafamda bende bitirdim bu aşkı,Akrep,Sevmek Zordu Bazen,Çok Seviyorum,KARGALAR,Çok Üzdün Beni,Gidemez Miyim,Sen Affetsen,1 eski bildirim,Hoşçakal,Bütün İçkiler Şaraptır,Geçmişe Not,Meyhanede,Hayalet Sevgilim,Işıklı Yol,Ölümsüzlüğü Bulmuşsun Zihnimde,Zaten Mutsuz Sevmiştik,Belki Şarkılar Yüzünden,Hoşçakal,Saklı Şehir,artık sizden olmayacak,Kahkül,Madem Yoktu O Hisler,bizden olsun isterdim,Kendi Dünyam,Hiç Sorma Halimi,Bu Yüzden,Kalp Sokağı,Son Defa,Seninle,Bu Kalp Seni Unutur mu,Aşkın Kanunu,Ben O Sevdiğin Adam Değilim,Sil Baştan,Sigara,Gitme,Bak Burdayım Deyip De Saramam,Çözemezsin,Sonuna Kadar,Elveda Deme Bana,Elveda,Ele Layık,Sen Ona Aşıksın - Kabullenme,Haydi Söyle,Defoluyorum,Beni Vurup Yerde Bırakma,Depresyondayım,Yaramızda Kalsın,Ben Seni Çok Sevdim,Duvar,Ben De Yoluma Giderim,Beni İyi Sanıyorlar,Affet,Beni Vur - Akustik,Bekle Dedi Gitti - Çizik,Aşk Nerden Nereye,Sensiz Ben,Değmesin Ellerimiz,Böyle Ayrılık Olmaz,Gurur Benim Neyime?,Kalbine Düştüm,Beni Aşka İnandır,Anlayamazsın,Belki De,Nasıl Öğrendin Unutmayı,Sen Benim,Sokak Lambası,Değmesin Ellerimiz - Akustik,Sen Ağlama,Durma Yağmur Durma,İntihaşk,Hırka,Bir Pazar Kahvaltısı,Ben Sende Yandım - Mavi,Kendime Yalan Söyledim,Yoksun,Sevdim Seni Bir Kere,Kahkül,Sen Beni Unutamazsın,Esen,Aşk Dediğin,Kimse Bilmez,Seni Hatırlatan Kokular
Değmez,Boş Liman,Son Durağın,Suç Mahalli,Özledim,Ölümle Yaşam Arasında,Belki,Seni Rastgele Sevmedim,Seni Kırmışlar,Kusura Bakma,Ne Ay Geceden,Bitti Masal,Hep De Yorgun,Kül,Yaralarını Ben Sarayım,Beklenen Gemi,Toprak Yağmura (Akustik),Her Gece,Sensiz Ben,Ay Tenli Kadın,Bu Şehirde - Çelik Şarkıları,Ateş Böceği,Defoluyorum,Gitme,Gülümse Kadın,Her An Gidebilirim,Uyursam Geçer Mi?,Sevmemeliyiz,Bul Bütün Denizleri,Dönme,Acaba,Hikaye,Soğuk Şarap,Seni Çok Özlüyorum,Böyle Gitme,Yanlış Biriyle Doğru Hikaye - Akustik,Mesafe,Ressamın Şarkısı,İncinmesin Kanatların,Unutmam Lazım,Sevemiyorum,Olmuyor Bak,Böyle Sever,Bugün senden biraz daha uzaklaşmak istedim - Demo,Son Defa,Fısıltı,Toprak Yağmura - Akustik,Aşk Dediğin,Unutmak İstiyorum,Düğme,Aşk Payı - Stüdyoda,Ölümle Yaşam Arasında,Belki,Hep De Yorgun,Yalanı Bırak,Kor,Seni Rastgele Sevmedim,Seni Kırmışlar,Kusura Bakma,Yaralarını Ben Sarayım,Özledim,"deniyorum, ama",Herkes Gibisin,Bakma Bana Öyle,Yandım Gönlüm,HİÇ,Yeni Limanlara,Mevsim Bahar,Sevda Gibi,Ben O Sevdiğin Adam Değilim,Karar Ver,Kırlangıç,Hiç İyi Değilim,kalbimden tenime,Boş Gemiler,Acının İlacı,Ah Bu Şarkıların Gözü Kör Olsun,Sürsün Bahar,Kovdum,Yeni Hayat,Yüreğimdesin,Seni Tanımasam,Hallice Halim,Benimle Kayboldun,Benimle Yan,Kusura Bakmasınlar,Hangi Yol,Müsaade Senin,Yani,Ölsem Yeridir,Kafeste,Yürüdüm,Yollarda Bulurum Seni,Geçmiş Değişmez - Akustik Versiyon,Kazılı Kuyum,her şeyden sıkıldım,Aşk,Hikayeler Tükendi,Heder,Nasıl Seveceğim - Live
Tutun Sen Bana,Kırıldı Vazo,Devran,Yok Sana Tamam,Köprüaltı,Belki - Akustik,Ağlaya Ağlaya,Evrenimi renklesen,Sarılsak Mı Artık,Gitme,Toprak Yağmura - Akustik,Hani Dersin Ya Tamam (Akustikhane Sessions),Kül,Ne Ay Geceden,Yalnızlığın Ezgisi,Seni Dert Etmeler,Gökyüzünü Tutamam,Cesaretsizce Olmuyor,Kaybolurum Gülüşünde,Kusura Bakma,Aşk Ne Güzel Şey,Pusulam Rüzgar,Mesafe - Akustik,Yaz - Akustik,Her An Gidebilirim,Gözlerimi Kapatsam,Gül Ki Sevgilim - Akustik,Hiç İyi Değilim,Gözlerden Irak,Eksik Bir Şey,Cam Güzeli,Bir Sebebi Var,Huyu Suyu,Kanunlar Gibi - Akustik,Bütün Istanbul Biliyo,Bugün Içicem,Uyuyamam,Uzunlar - V2,Trenler,Dünyadan Uzak,Defoluyorum,Ay,ultrapop,Kendimden Kaçarken,Her Mevsim Yazım,Değilsin Tanrı,Farzet,La La La,Doğum Günü,Aşkın Enkazı,Ben De Yoluma Giderim,Bu Yüzden,Leyla,Yetinmeyi Bilir Misin?,Nerdesin? - Akustik,Rakı Beyazım,Aşk,Daha İyi - Akustik,Gönül Gözü,Derdime Derman,Uslanmıyor Bu,Daha Bi' Aşık,Aldanmam,Baş Harfi Ben,Ah Bir Ataş Ver,Aşkın Izdırabı,Tutuşmuş Beraber,Sen İstanbul'sun - Akustik,Yanımda Kal,Vursalar Ölemem,Silahım Yok,Raf - Akustik Versiyon,Sevsem,Ben Unuturum - Akustik,Beyaz,Bi' fırlatsam,Medet,Hep Sonradan,Bekle Dedi Gitti - Çizik,Ben Hep Seni Sevdim,İyi Değilim Ben,Gözleri Aşka Gülen,Ben Unuturum,Sıradan Dediğin,Kayıp,Tepetaklak,Ani (Akustik),Cesaretsizce Olmuyor - Acoustic,Yeni Biri - Akustik,İnat,Raf - Akustik Versiyon,Beni Güzel Hatırla,Allah'tan Kork,Üstüme Basıp Geçme,Unutuverdim,Olsun - Akustik,Cevapsiz Sorular,Kıvırcık,Martılar,Sadece Senin Olmak
Sen Benim Şarkılarımsın,Aşktan Ne Haber,Gülümse,İstanbul İstanbul Olalı,Sarı Odalar,Keskin Bıçak,Geçer,Küçüğüm,Sevsek de Olmuyor,Farketmeden,Sevdim Seni Bir Kere,Müzik Kutusu,Uslanmıyor Bu - Akustik,Pervane,Mevsim Bahar,Dargın - Akustik,Fikrimin İnce Gülü,Ah Bu Şarkıların Gözü Kör Olsun,Bu Havada Gidilmez,Dönersen Islık Çal,Uzunlar - V1,Bilir O Beni,Ya Sonra,Bir Hadise Var,Felaket,Alla Beni Pulla Beni,Eteği Belinde,Durum Leyla,Sana Doğru,Namus,Kimse Bilmez,Alla Beni Pulla Beni,Alla Beni Pulla Beni,Bende Yoluma Giderim,Her Şey Seninle Güzel,Küçüğüm,Mucize,Çaresizim,Vay,Son Mektup,Gözleri Aşka Gülen,Son Arzum - Nostalgia Sessions,Aldatıldık,Unuttum Derdimi,Aç Kapıyı Gir İçeri - Akustik,Bu Gece - Akustik,Zalim,Dargın,Şivesi sensin aşkın,Son Arzum,Olmaz Olsun,Kal Benim İçin,Uzunlar (Gain Sahne Re-Recorded),Mesafe - Akustik,Deli Divane,Benim Gözüm Sende,Rüyamda Buluttum,Bi' Tek Ben Anlarım,Dünyadan Uzak,Cennet,Farzet - Deep Mix,Nalan,Bum Bum Bum,Antidepresan,Bir Hadise Var,Bir Sana Bir De Bana,Bir Başka Sevgiliyi,Bir Rüya Gördüm,Sev Derim,Ne Olursun,Gözleri Aşka Gülen,Sen Benim Şarkılarımsın,Aç Kapıyı Gir İçeri,Aldatıldık,Kor,Aç Bu Şarkıyı,Bu Gece - Nostalgia Sessions,Masum Değiliz,Severek Ayrılanlar,Benim İçin Üzülme,Resimdeki Gözyaşları,Karanfil,Bu Biçim,Ya Sonra,Aynen Öyle,Sen İste,Bu Gece - Nostalgia Sessions,Yalancı Bahar - Nostalgia Sessions,Elimde Duran Fotoğrafın - Saygı Albümü: Bergen,Aramızda Uçurumlar,Son Arzum - Nostalgia Sessions,Haydi Gel Benimle Ol,Bana Yalan Söylediler,Yaz Yaz Yaz,Dön Desem,O Yaz,Bana Öyle Bakma,Yaramızda Kalsın,Hata,Kimler Geldi Kimler Geçti
Bir Şehri Sevmek,ARABA,Senden Güzeli Mi Var,Kaçak,Ağlama ben ağlarım,Anlattım Ama Anlamadın,Sen Evlisin,Ateşe Düştüm,Sadece SEN,Hu - Akustik,ELLERİM BOŞ,Denizde,Bi' Sen Varsın,B.,Sakladığın Bir Şeyler Var,Derinlerde,Yalancı Bahar - Nostalgia Sessions,Böyle Bir Zaman,Uçuyorum,Kısa Mesafe,Çiçekler Odamız Ve Kedi,Kalbim (Slow Versiyon),Kardelen - Live,Hata,Tutun Sen Bana,Çok Yazık,Bi' Fazla,En Dibine Kadar - Akustik,Üzüntüler,ben yokken sen hep yalnızsın,Kendimi Gecelere Veremem,Beni Vur - Akustik,Ali Cabbar,Belki,Olabilirdik,Derdini Bul,Soluklan Dudaklarımda,Bu Gece Benimle Ölür Müsün,Derinden / bazen hayat çok kötü gidiyor ve ben onu nasıl anlatacağımı bilemiyorum,Sustum,Rüya Gibi,Saykodelik,Alışamadım,Haram,Durmaz Akar,Al Aramızdan,Diva Yorgun,Dünyanın En Güzel Kızı,Gündüzüm Seninle,Yara,Aç Bu Şarkıyı,Bana Müsaade - Live Performance,Antidepresan,Miras,Gökyüzünü Tutamam,Garezi Var,Fırtınadayım,Sana Çıkıyor Yollar - Kaderimin Oyunu Orijinal Dizi Müziği,"deniyorum, ama",Acının Olmadığı Yer,Tamirci Çırağı,Sevmemeliyiz,Ölümle Yaşam Arasında,Olmazlara İnat,Bilir O Beni,Denize Bıraksam,Hep De Yorgun,Porselen Kalbim,Bu da Geçer mi Sevgilim,Bi' Tek Ben Anlarım,Şimdi Başka,Kor,Yarım Kalan Sigara,Saçma,Kurşuni Renkler,Beni Sen İnandır,Sarılsak Geçer,Mahşer,Kanunlar Gibi - Akustik,Mesafe - Akustik,Teni Tenime,Belki - Akustik,Oysa Bir Umuttu,Ne Güzel Güldün,Son Durağın,Fan,Kafa Tatili,Sen Varsın Diye,Ay Tenli Kadın,Dünyanın En Güzel Kızı,Son Seslenişim,Ölsem,Bana Unutmayı Anlat,Altüst Olmuşum,Bu Saatten Sonra,Kül,Gamzedeyim Deva Bulmam,Anladım,Al Beni Bas Yaralarına,Baksana Talihe
